Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Core Processor","Core Size","Speed","Connectivity","Peripherals","Number of I/O","Program Memory Size","Program Memory Type","EEPROM Size","RAM Size","Voltage - Supply (Vcc/Vdd)","Data Converters","Oscillator Type","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/100-LQFP.jpg","559-R5F571MFHDFP#10-ND","R5F571MFHDFP#10","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2MB FLASH 100LFQFP","0","14.75375","0","720","Tray","RX71M","Active","RXv2","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F571MFDGFP#V0-ND","R5F571MFDGFP#V0","Renesas Electronics America Inc","Renesas Electronics America Inc","RX71M 2MB, 512KB LQFP100 SDHI 10","0","14.76278","0","180","Tray","RX","Active","RXv2","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, FIFO, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F572NDDGFP#30-ND","R5F572NDDGFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX72N 2MB 100LQFP 105C","0","14.76278","0","180","Tray","RX","Active","RXv3","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F572NDDGFP#10-ND","R5F572NDDGFP#10","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX72N 2MB 100LQFP 105C","0","14.76281","0","720","Tray","RX","Active","RXv3","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://www.nuvoton.com/resource-files/NUC970_Datasheet_Rev1.46.pdf","//media.digikey.com/Renders/Nuvoton%20Technology%20Renders/816;216LQFP-1.6-24x24;;216.jpg","NUC972DF71Y-ND","NUC972DF71Y","Nuvoton Technology Corporation","Nuvoton Technology Corporation","IC MCU 32BIT 128KB FLASH 216LQFP","0","14.763","0","40","Tray","NUC970","Active","ARM926EJ-S","32-Bit Single-Core","300MHz","Ethernet, I²C, IrDA, MMC/SD/SDIO, SmartCard, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, LCD, LVD, LVR, POR, PWM, WDT","146","128KB (128K x 8)","FLASH","-","56K x 8","1.14V ~ 3.63V","A/D 8x12b","External","-40°C ~ 85°C (TA)","Surface Mount","216-LQFP","216-LQFP (24x24)"
"https://www.st.com/resource/en/datasheet/stm32h743zg.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;144LQFP-1.6-20x20;144.jpg","497-STM32H742ZIT6-ND","STM32H742ZIT6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 2MB FLASH 144LQFP","0","14.76939","0","360","Tray","STM32H7","Active","ARM® Cortex®-M7","32-Bit Single-Core","480MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MDIO, MMC/SD/SDIO, QSPI, SAI, SPDIF, SPI, SWPMI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","114","2MB (2M x 8)","FLASH","-","688K x 8","1.62V ~ 3.6V","A/D 36x16b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"-","-","497-STM32F439ZGT6TR-ND","STM32F439ZGT6TR","STMicroelectronics","STMicroelectronics","CONTROLLER / PROCESSOR","0","14.78022","0","500","Tape & Reel (TR)","STM32F4","Active","ARM® Cortex®-M4","32-Bit","180MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","114","1MB (1M x 8)","FLASH","-","256K x 8","1.7V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.renesas.com/us/en/document/dst/rx64m-datasheet-group-rev120","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PTLG0145KA-A~LK~145.JPG","R5F564MFDDLK#21-ND","R5F564MFDDLK#21","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2MB FLASH 145TFLGA","0","14.78236","0","416","Tray","RX600","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","111","2MB (2M x 8)","FLASH","64K x 8","552K x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","145-TFLGA","145-TFLGA (7x7)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/60001191G.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","PIC32MZ1024ECH144T-I/PL-ND","PIC32MZ1024ECH144T-I/PL","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 144LQFP","0","14.806","0","700","Tape & Reel (TR)","PIC® 32MZ","Active","MIPS32® microAptiv™","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","1MB (1M x 8)","FLASH","-","512K x 8","2.3V ~ 3.6V","A/D 48x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","PIC32MZ0512EFF144-E/PL-ND","PIC32MZ0512EFF144-E/PL","Microchip Technology","Microchip Technology","IC MCU 32BIT 512KB FLASH 144LQFP","0","14.806","0","60","Tray","Automotive, AEC-Q100, PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","512KB (512K x 8)","FLASH","-","128K x 8","2.1V ~ 3.6V","A/D 48x12b","Internal","-40°C ~ 125°C (TA)","Surface Mount","144-LQFP","144-LQFP (20x20)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/3b/29/4f/55/c0/75/48/70/DM00208574.pdf/files/DM00208574.pdf/jcr:content/translations/en.DM00208574.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;-216TFBGA-1.10-13x13;-H;-216.jpg","STM32F479NGH6-ND","STM32F479NGH6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 1MB FLASH 216TFBGA","0","14.80965","0","960","Tray","STM32F4","Active","ARM® Cortex®-M4","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SAI, SDIO, SPI, UART/USART, USB, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","161","1MB (1M x 8)","FLASH","-","384K x 8","1.7V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","216-TFBGA","216-TFBGA (13x13)"
"-","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-429;JWX;144.jpg","PIC32MZ1024EFG144T-E/JWXTR-ND,PIC32MZ1024EFG144T-E/JWXCT-ND,PIC32MZ1024EFG144T-E/JWXDKR-ND","PIC32MZ1024EFG144T-E/JWX","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 144TFBGA","0","14.81705","0","2200","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","180MHz","EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","1MB (1M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 48x12b","Internal","-40°C ~ 125°C (TA)","Surface Mount","144-TFBGA","144-TFBGA (7x7)"
"https://www.renesas.com/us/en/document/dst/rx72n-group-datasheet-rev111","//media.digikey.com/Renders/Renesas%20Tech%20Renders/176-LQFP.jpg","559-R5F572NDHDFC#30-ND","R5F572NDHDFC#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2MB FLASH 176LFQFP","0","14.82158","0","120","Tray","RX72N","Active","RXv3","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","136","2MB (2M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","176-LQFP","176-LFQFP (24x24)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/96/ed/61/9b/e0/6c/45/0b/DM00166116.pdf/files/DM00166116.pdf/jcr:content/translations/en.DM00166116.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;-A0E7-176+25;-H;-201.jpg","497-16792-ND","STM32F746IGK7","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 1MB FLASH 176UFBGA","0","14.8275","0","1008","Tray","STM32F7","Active","ARM® Cortex®-M7","32-Bit Single-Core","216MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SAI, SD, SPDIF-Rx, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","140","1MB (1M x 8)","FLASH","-","320K x 8","1.7V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","201-UFBGA","176+25UFBGA (10x10)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-429;JWX;144.jpg","PIC32MZ2048EFG144-I/JWX-ND","PIC32MZ2048EFG144-I/JWX","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 144TFBGA","0","14.82808","0","260","Tray","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","200MHz","EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","2MB (2M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 48x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-TFBGA","144-TFBGA (7x7)"
"https://ww1.microchip.com/downloads/aemDocuments/documents/MCU32/ProductDocuments/DataSheets/SAM-E70-S70-V70-V71-Family-Data-Sheet-DS60001527.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","ATSAMV71J21B-AABTTR-ND,ATSAMV71J21B-AABTCT-ND,ATSAMV71J21B-AABTDKR-ND","ATSAMV71J21B-AABT","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 64LQFP","0","14.839","0","1500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, SAM V71","Active","ARM® Cortex®-M7","32-Bit Single-Core","300MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, SSC, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT","44","2MB (2M x 8)","FLASH","-","384K x 8","3V ~ 3.6V","A/D 5x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","64-LQFP","64-LQFP (10x10)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F571MFGGFP#V0-ND","R5F571MFGGFP#V0","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX71M 2M 512K QFP100 S","0","14.84628","0","180","Tray","RX","Active","RXv2","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, FIFO, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/100-LQFP.jpg","559-R5F571MGCDFP#10-ND","R5F571MGCDFP#10","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2.5MB FLSH 100LFQFP","0","14.84944","0","720","Tray","RX71M","Active","RXv2","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LVD, POR, PWM, WDT","78","2.5MB (2.5M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/60001191G.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-TQFP.jpg","PIC32MZ1024ECM144T-I/PH-ND","PIC32MZ1024ECM144T-I/PH","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 144TQFP","0","14.85008","0","900","Tape & Reel (TR)","PIC® 32MZ","Active","MIPS32® microAptiv™","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","1MB (1M x 8)","FLASH","-","512K x 8","2.3V ~ 3.6V","A/D 48x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-TQFP","144-TQFP (16x16)"
"-","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-429;JWX;144.jpg","PIC32MZ2048EFG144T-I/JWXTR-ND,PIC32MZ2048EFG144T-I/JWXCT-ND,PIC32MZ2048EFG144T-I/JWXDKR-ND","PIC32MZ2048EFG144T-I/JWX","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 144TFBGA","0","14.85008","0","2200","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","200MHz","EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","2MB (2M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 48x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-TFBGA","144-TFBGA (7x7)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-328;GJX;100.jpg","PIC32MZ2048EFH100-250I/GJX-ND","PIC32MZ2048EFH100-250I/GJX","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 100TFBGA","0","14.85008","0","260","Tray","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","252MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 40x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TFBGA","100-TFBGA (7x7)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-328;GJX;100.jpg","PIC32MZ2048EFH100T-250I/GJXTR-ND,PIC32MZ2048EFH100T-250I/GJXCT-ND,PIC32MZ2048EFH100T-250I/GJXDKR-ND","PIC32MZ2048EFH100T-250I/GJX","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 100TFBGA","0","14.861","0","2200","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","252MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 40x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TFBGA","100-TFBGA (7x7)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/100-TQFP-PT.jpg","PIC32MZ2048EFH100T-250I/PT-ND","PIC32MZ2048EFH100T-250I/PT","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 100TQFP","0","14.86104","0","1200","Tape & Reel (TR)","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","250MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 40x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TQFP","100-TQFP (12x12)"
"https://www.silabs.com/documents/public/data-sheets/efm32gg11-datasheet.pdf","//media.digikey.com/renders/Silicon%20Labs%20Renders/336;112BGA-1.3-10x10;L;112.jpg","EFM32GG11B420F2048IL112-B-ND","EFM32GG11B420F2048IL112-B","Silicon Labs","Silicon Labs","IC MCU 32BIT 2MB FLASH 112BGA","0","14.8654","0","840","Tray","Giant Gecko S1","Active","ARM® Cortex®-M4","32-Bit Single-Core","72MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, LINbus, MMC/SD/SDIO, QSPI, SmartCard, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT","87","2MB (2M x 8)","FLASH","-","512K x 8","1.8V ~ 3.8V","A/D 16x12b SAR; D/A 2x12b","Internal","-40°C ~ 125°C (TA)","Surface Mount","112-LFBGA","112-BGA (10x10)"
"https://www.renesas.com/us/en/document/dst/rx64m-datasheet-group-rev120","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PTLG0145KA-A~LK~145.JPG","R5F564MFGDLK#21-ND","R5F564MFGDLK#21","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2MB FLASH 145TFLGA","0","14.8676","0","416","Tray","RX600","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","111","2MB (2M x 8)","FLASH","64K x 8","552K x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","145-TFLGA","145-TFLGA (7x7)"
"https://www.renesas.com/us/en/document/dst/rx64m-datasheet-group-rev120","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559;-PTLG0100JA-A;-;-100.jpg","R5F564MGHDLJ#21-ND","R5F564MGHDLJ#21","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2.5MB FLSH 100TFLGA","0","14.8676","0","416","Tray","RX600","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","78","2.5MB (2.5M x 8)","FLASH","64K x 8","552K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TFLGA","100-TFLGA (7x7)"
"-","-","559-R5F564MFHGFC#V1-ND","R5F564MFHGFC#V1","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX64M 2M 512K QFP176 S","0","14.87967","0","120","Tray","RX","Active","RXv2","32-Bit","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","127","2MB (2M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","176-LQFP","176-LFQFP (24x24)"
"-","-","559-R5F564MGHGFB#V1-ND","R5F564MGHGFB#V1","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX64M 2.5M LFQFP144 SE","0","14.87967","0","120","Tray","RX","Active","RXv2","32-Bit","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","111","2.5MB (2.5M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LFQFP (20x20)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLBG0176GA-A~~176.JPG","559-R5F566NDHGBG#20-ND","R5F566NDHGBG#20","Renesas Electronics America Inc","Renesas Electronics America Inc","32BIT MCU RX66N 2MB 176LFBGA 105","0","14.87967","0","152","Tray","RX","Active","RXv3","32-Bit","120MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","136","2MB (2M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","External, Internal","-40°C ~ 105°C (TA)","Surface Mount","176-LFBGA","176-LFBGA (13x13)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559;%20PLQP0144KA-B;FB,FD,FP,GP;144.jpg","559-R5F564MJDDFB#11-ND","R5F564MJDDFB#11","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 3MB FLASH 144LFQFP","0","14.88135","0","480","Tray","RX64M","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","111","3MB (3M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 8x12b, 21x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LFQFP (20x20)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-110~PF~100.jpg","PIC32MZ1024EFM100-I/PF-ND","PIC32MZ1024EFM100-I/PF","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 100TQFP","0","14.916","0","90","Tray","PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","78","1MB (1M x 8)","FLASH","-","512K x 8","2.1V ~ 3.6V","A/D 40x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TQFP","100-TQFP (14x14)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-TQFP.jpg","PIC32MZ0512EFF144-E/PH-ND","PIC32MZ0512EFF144-E/PH","Microchip Technology","Microchip Technology","IC MCU 32BIT 512KB FLASH 144TQFP","0","14.96","0","90","Tray","Automotive, AEC-Q100, PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","180MHz","CANbus, EBI/EMI, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","120","512KB (512K x 8)","FLASH","-","128K x 8","2.1V ~ 3.6V","A/D 48x12b","Internal","-40°C ~ 125°C (TA)","Surface Mount","144-TQFP","144-TQFP (16x16)"
"-","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559;%20PLQP0144KA-B;FB,FD,FP,GP;144.jpg","559-R5F564MJGDFB#11-ND","R5F564MJGDFB#11","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 3MB FLASH 144LFQFP","0","14.9611","0","480","Tray","RX64M","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","111","3MB (3M x 8)","FLASH","64K x 8","512K x 8","2.7V ~ 3.6V","A/D 8x12b, 21x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","144-LQFP","144-LFQFP (20x20)"
"-","-","296-AM2432BSFFHIALXRTR-ND,296-AM2432BSFFHIALXRCT-ND,296-AM2432BSFFHIALXRDKR-ND","AM2432BSFFHIALXR","Texas Instruments","Texas Instruments","DUAL-CORE ARM CORTEX-R5F-BASED M","0","22.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Sitara™","Active","ARM® Cortex®-M4F, ARM® Cortex®-R5F","32-Bit Tri-Core","400MHz, 800MHz","CANbus, Ethernet, I²C, MMC/SDIO, QSPI, SPI, UART/USART, USB","AES, DMA, POR, PWM, SHA, TRNG, WDT","148","256KB (256K x 8)","Tightly Coupled Memory (TCM)","-","256K x 8","1.71V ~ 1.89V, 3.135V ~ 3.465V","A/D 8x10b","External, Internal","-40°C ~ 125°C (TJ)","Surface Mount","293-VFBGA, FCCSPBGA","293-FC/CSP (11x11)"
